real_region	n_bins	rand_start	rand_end	p_spatial	p_directional	p_combined
Vbeta_cluster_main	1250	41342000	41592000	0.09024	0.209521	0.0939348
Vbeta_cluster_main	1250	41111000	41361000	0.573605	0.514714	0.655426
Vbeta_cluster_main	1250	40972400	41222400	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	41136600	41386600	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41192400	41442400	0.148896	0.717889	0.345893
Vbeta_cluster_main	1250	41087400	41337400	0.876083	0.6063	0.867227
Vbeta_cluster_main	1250	41372800	41622800	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41292400	41542400	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41436800	41686800	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	40979200	41229200	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	40955200	41205200	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	40951400	41201400	0.994736	0.0929467	0.312599
Vbeta_cluster_main	1250	41152000	41402000	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41085200	41335200	0.876083	0.6063	0.867227
Vbeta_cluster_main	1250	41419200	41669200	0.449416	0.377129	0.470324
Vbeta_cluster_main	1250	41381000	41631000	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	40841600	41091600	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41024800	41274800	0.985803	0.719565	0.952945
Vbeta_cluster_main	1250	41267000	41517000	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41318400	41568400	0.0269443	0.210844	0.0350556
Vbeta_cluster_main	1250	40886400	41136400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40996800	41246800	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41146200	41396200	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41309400	41559400	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	40863400	41113400	0.573605	0.309122	0.484037
Vbeta_cluster_main	1250	41180400	41430400	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	40930600	41180600	0.876083	0.172818	0.437223
Vbeta_cluster_main	1250	41125000	41375000	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41059000	41309000	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41203200	41453200	0.09024	0.362767	0.14467
Vbeta_cluster_main	1250	40996400	41246400	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41325000	41575000	0.0269443	0.210844	0.0350556
Vbeta_cluster_main	1250	40840600	41090600	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41350200	41600200	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41268200	41518200	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41039000	41289000	0.985803	0.719565	0.952945
Vbeta_cluster_main	1250	40802200	41052200	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	41246200	41496200	0.0510569	0.554528	0.129231
Vbeta_cluster_main	1250	40897400	41147400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41218400	41468400	0.0510569	0.719937	0.158184
Vbeta_cluster_main	1250	41261200	41511200	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41339400	41589400	0.0510569	0.280063	0.0750356
Vbeta_cluster_main	1250	41250200	41500200	0.0269443	0.643796	0.087676
Vbeta_cluster_main	1250	40985800	41235800	0.985803	0.452952	0.806537
Vbeta_cluster_main	1250	41270000	41520000	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41326800	41576800	0.0269443	0.210844	0.0350556
Vbeta_cluster_main	1250	40996000	41246000	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	40870600	41120600	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41368400	41618400	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	40886000	41136000	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41175800	41425800	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	40943400	41193400	0.932179	0.0885897	0.288537
Vbeta_cluster_main	1250	40871800	41121800	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41294600	41544600	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	40883400	41133400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41225600	41475600	0.0132539	0.722244	0.0540741
Vbeta_cluster_main	1250	41240400	41490400	0.0269443	0.643796	0.087676
Vbeta_cluster_main	1250	40902400	41152400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41306200	41556200	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	40868800	41118800	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41434600	41684600	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	40962200	41212200	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	40792600	41042600	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	41390600	41640600	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	40800600	41050600	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	41149600	41399600	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41435400	41685400	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	41165400	41415400	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	41170000	41420000	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41042200	41292200	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	40872400	41122400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41162200	41412200	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	41373200	41623200	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	40849200	41099200	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41362200	41612200	0.148896	0.147605	0.105883
Vbeta_cluster_main	1250	41138400	41388400	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41194000	41444000	0.148896	0.717889	0.345893
Vbeta_cluster_main	1250	40908400	41158400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40967400	41217400	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	41259000	41509000	0.00607369	0.349978	0.0152063
Vbeta_cluster_main	1250	40822800	41072800	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41080600	41330600	0.932179	0.477618	0.805491
Vbeta_cluster_main	1250	41176400	41426400	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	40875800	41125800	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40981400	41231400	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	41013200	41263200	0.932179	0.477618	0.805491
Vbeta_cluster_main	1250	41221200	41471200	0.0132539	0.722244	0.0540741
Vbeta_cluster_main	1250	41424800	41674800	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	41333400	41583400	0.0269443	0.356204	0.0541906
Vbeta_cluster_main	1250	40913200	41163200	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40801800	41051800	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	40823600	41073600	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41177200	41427200	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	40891400	41141400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40940200	41190200	0.932179	0.0885897	0.288537
Vbeta_cluster_main	1250	41340800	41590800	0.0510569	0.280063	0.0750356
Vbeta_cluster_main	1250	41358000	41608000	0.09024	0.102576	0.0525991
Vbeta_cluster_main	1250	41335200	41585200	0.0269443	0.356204	0.0541906
Vbeta_cluster_main	1250	40954800	41204800	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	41192600	41442600	0.148896	0.717889	0.345893
Vbeta_cluster_main	1250	41187000	41437000	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	40910400	41160400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41149800	41399800	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41131400	41381400	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41047400	41297400	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41278400	41528400	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41230400	41480400	0.0132539	0.722244	0.0540741
Vbeta_cluster_main	1250	41136200	41386200	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41261600	41511600	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41286000	41536000	0.0269443	0.210844	0.0350556
Vbeta_cluster_main	1250	41158400	41408400	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	40963800	41213800	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	41282800	41532800	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41429200	41679200	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	40887200	41137200	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41062400	41312400	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41402600	41652600	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	40798000	41048000	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	40812800	41062800	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	41307400	41557400	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41022800	41272800	0.985803	0.719565	0.952945
Vbeta_cluster_main	1250	41128000	41378000	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41068200	41318200	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41400600	41650600	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	40851000	41101000	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41291800	41541800	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41368200	41618200	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41217200	41467200	0.0510569	0.719937	0.158184
Vbeta_cluster_main	1250	41046600	41296600	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	40894000	41144000	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41233600	41483600	0.0269443	0.643796	0.087676
Vbeta_cluster_main	1250	41094600	41344600	0.795666	0.497703	0.762836
Vbeta_cluster_main	1250	40887000	41137000	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41023600	41273600	0.985803	0.719565	0.952945
Vbeta_cluster_main	1250	41415000	41665000	0.449416	0.377129	0.470324
Vbeta_cluster_main	1250	40962400	41212400	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	40905800	41155800	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41233200	41483200	0.0269443	0.643796	0.087676
Vbeta_cluster_main	1250	40919600	41169600	0.795666	0.119507	0.318824
Vbeta_cluster_main	1250	41387800	41637800	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41348200	41598200	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41383000	41633000	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	40948400	41198400	0.985803	0.202888	0.5219
Vbeta_cluster_main	1250	40927800	41177800	0.876083	0.172818	0.437223
Vbeta_cluster_main	1250	41012600	41262600	0.932179	0.477618	0.805491
Vbeta_cluster_main	1250	41095200	41345200	0.795666	0.497703	0.762836
Vbeta_cluster_main	1250	41361800	41611800	0.148896	0.147605	0.105883
Vbeta_cluster_main	1250	41266600	41516600	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41208800	41458800	0.09024	0.362767	0.14467
Vbeta_cluster_main	1250	41360800	41610800	0.148896	0.147605	0.105883
Vbeta_cluster_main	1250	41209800	41459800	0.09024	0.362767	0.14467
Vbeta_cluster_main	1250	41036200	41286200	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41058400	41308400	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41272000	41522000	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41265200	41515200	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41137000	41387000	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41298800	41548800	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41407200	41657200	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41160400	41410400	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	40857800	41107800	0.573605	0.309122	0.484037
Vbeta_cluster_main	1250	41296000	41546000	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41377400	41627400	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41244600	41494600	0.0510569	0.554528	0.129231
Vbeta_cluster_main	1250	41352600	41602600	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41308600	41558600	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41116800	41366800	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	40854800	41104800	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	40792000	41042000	0.229634	0.261449	0.22891
Vbeta_cluster_main	1250	40922800	41172800	0.795666	0.119507	0.318824
Vbeta_cluster_main	1250	41086200	41336200	0.876083	0.6063	0.867227
Vbeta_cluster_main	1250	40805000	41055000	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	40926600	41176600	0.876083	0.172818	0.437223
Vbeta_cluster_main	1250	41426400	41676400	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	41432200	41682200	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	41035000	41285000	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41313200	41563200	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41257400	41507400	0.00607369	0.349978	0.0152063
Vbeta_cluster_main	1250	41395200	41645200	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41198600	41448600	0.0510569	0.280063	0.0750356
Vbeta_cluster_main	1250	41046400	41296400	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41197200	41447200	0.0510569	0.280063	0.0750356
Vbeta_cluster_main	1250	40997400	41247400	0.932179	0.477618	0.805491
Vbeta_cluster_main	1250	41185600	41435600	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	41161400	41411400	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	41167600	41417600	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	41040000	41290000	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41055800	41305800	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	40796600	41046600	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	41181000	41431000	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	41164200	41414200	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	41397800	41647800	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41117600	41367600	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	41093800	41343800	0.795666	0.497703	0.762836
Vbeta_cluster_main	1250	40833800	41083800	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	40917800	41167800	0.795666	0.119507	0.318824
Vbeta_cluster_main	1250	41009600	41259600	0.932179	0.477618	0.805491
Vbeta_cluster_main	1250	41025600	41275600	0.985803	0.719565	0.952945
Vbeta_cluster_main	1250	40875200	41125200	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41005800	41255800	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	40895800	41145800	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40990000	41240000	0.985803	0.452952	0.806537
Vbeta_cluster_main	1250	41234800	41484800	0.0269443	0.643796	0.087676
Vbeta_cluster_main	1250	40820200	41070200	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41010600	41260600	0.932179	0.477618	0.805491
Vbeta_cluster_main	1250	40805200	41055200	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	41410600	41660600	0.449416	0.377129	0.470324
Vbeta_cluster_main	1250	41262600	41512600	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	40948200	41198200	0.985803	0.202888	0.5219
Vbeta_cluster_main	1250	40918800	41168800	0.876083	0.0570042	0.199608
Vbeta_cluster_main	1250	40854200	41104200	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41097200	41347200	0.795666	0.497703	0.762836
Vbeta_cluster_main	1250	41279600	41529600	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41169600	41419600	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41013400	41263400	0.932179	0.477618	0.805491
Vbeta_cluster_main	1250	41100600	41350600	0.795666	0.497703	0.762836
Vbeta_cluster_main	1250	41424000	41674000	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	40910600	41160600	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41101200	41351200	0.795666	0.497703	0.762836
Vbeta_cluster_main	1250	41129200	41379200	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	40827000	41077000	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41094400	41344400	0.795666	0.497703	0.762836
Vbeta_cluster_main	1250	41085400	41335400	0.876083	0.6063	0.867227
Vbeta_cluster_main	1250	40958600	41208600	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	40873000	41123000	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40819200	41069200	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41102800	41352800	0.795666	0.497703	0.762836
Vbeta_cluster_main	1250	40949000	41199000	0.994736	0.0929467	0.312599
Vbeta_cluster_main	1250	41214000	41464000	0.0510569	0.719937	0.158184
Vbeta_cluster_main	1250	41227600	41477600	0.0132539	0.722244	0.0540741
Vbeta_cluster_main	1250	41112000	41362000	0.573605	0.514714	0.655426
Vbeta_cluster_main	1250	41364200	41614200	0.229634	0.207386	0.192608
Vbeta_cluster_main	1250	40942000	41192000	0.932179	0.0885897	0.288537
Vbeta_cluster_main	1250	40954000	41204000	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	40878000	41128000	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40981600	41231600	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	40993200	41243200	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41287000	41537000	0.0269443	0.210844	0.0350556
Vbeta_cluster_main	1250	41359800	41609800	0.148896	0.147605	0.105883
Vbeta_cluster_main	1250	41292200	41542200	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	41376000	41626000	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41189000	41439000	0.148896	0.717889	0.345893
Vbeta_cluster_main	1250	41428400	41678400	0.449416	0.622871	0.636339
Vbeta_cluster_main	1250	41020600	41270600	0.932179	0.477618	0.805491
Vbeta_cluster_main	1250	41172400	41422400	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	40836600	41086600	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	40879400	41129400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41401800	41651800	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	40987800	41237800	0.985803	0.452952	0.806537
Vbeta_cluster_main	1250	40934400	41184400	0.876083	0.172818	0.437223
Vbeta_cluster_main	1250	41149200	41399200	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41066200	41316200	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	40853000	41103000	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41339600	41589600	0.0510569	0.280063	0.0750356
Vbeta_cluster_main	1250	41272800	41522800	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	41190800	41440800	0.148896	0.717889	0.345893
Vbeta_cluster_main	1250	41051600	41301600	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	41142400	41392400	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	41128600	41378600	0.331594	0.716222	0.57892
Vbeta_cluster_main	1250	40843000	41093000	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	40954600	41204600	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	40894200	41144200	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40859200	41109200	0.573605	0.309122	0.484037
Vbeta_cluster_main	1250	41033600	41283600	0.985803	0.719565	0.952945
Vbeta_cluster_main	1250	41267800	41517800	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	40982400	41232400	0.985803	0.452952	0.806537
Vbeta_cluster_main	1250	41031200	41281200	0.985803	0.719565	0.952945
Vbeta_cluster_main	1250	41332800	41582800	0.0269443	0.356204	0.0541906
Vbeta_cluster_main	1250	41053000	41303000	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	40862000	41112000	0.573605	0.309122	0.484037
Vbeta_cluster_main	1250	41284000	41534000	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	40809600	41059600	0.331594	0.175272	0.223484
Vbeta_cluster_main	1250	41292000	41542000	0.0510569	0.151805	0.0454187
Vbeta_cluster_main	1250	40818000	41068000	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	41182000	41432000	0.229634	0.36972	0.294288
Vbeta_cluster_main	1250	41402000	41652000	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41055400	41305400	0.966905	0.596838	0.894347
Vbeta_cluster_main	1250	40868400	41118400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	40941200	41191200	0.932179	0.0885897	0.288537
Vbeta_cluster_main	1250	41372400	41622400	0.331594	0.283778	0.316494
Vbeta_cluster_main	1250	41262200	41512200	0.0132539	0.277756	0.0243134
Vbeta_cluster_main	1250	40855200	41105200	0.449416	0.235152	0.343181
Vbeta_cluster_main	1250	40961800	41211800	0.994736	0.296662	0.655253
Vbeta_cluster_main	1250	40905400	41155400	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41340200	41590200	0.0510569	0.280063	0.0750356
Vbeta_cluster_main	1250	41191400	41441400	0.148896	0.717889	0.345893
Vbeta_cluster_main	1250	40906600	41156600	0.692566	0.20582	0.420234
Vbeta_cluster_main	1250	41212800	41462800	0.0510569	0.719937	0.158184
Vbeta_cluster_main	1250	41058800	41308800	0.966905	0.596838	0.894347
